has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id,category_cc
False,False,False,0.0,0.0,0.0,UC2WCQYNgCx_HQoAsNTXOdRQ,Gaming
True,False,True,0.0,0.08,0.02,UCvcvDJOYYsZOwHi2UInJbqg,Music
False,False,True,0.0,0.0,0.02,UCuwLu4gDj-ktiY33Da0z1Rw,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCuw8yh-DJxouJl_ULQS_IBA,Entertainment
False,False,False,0.0,0.0,0.0,UCVwdQzYyzKSkfuxg9PRDwpg,Entertainment
False,False,False,0.0,0.0,0.0,UCvpOoMN65BfXubQBQSneFNg,Science & Technology
False,False,True,0.0,0.0,0.04,UCZG99ay_aiiY5GpX2z0lGuA,Music
False,False,False,0.0,0.0,0.0,UCoPmVTY5j-UwwCshRwK6GLg,People & Blogs
False,False,False,0.0,0.0,0.0,UCydkIbzy4ggkANOE26RcI-g,Sports
False,False,True,0.0,0.0,0.5,UCXQGwzcOqZSZvm_beyW4akA,Gaming
False,False,False,0.0,0.0,0.0,UCw0PAvusD8RpvjlYYBN5Csw,Entertainment
False,False,False,0.0,0.0,0.0,UCYBuJBBXg85H6R2xhCYGoyw,People & Blogs
False,False,False,0.0,0.0,0.0,UCWG4281fzQnf4G1Kdx_CPCg,Gaming
False,False,False,0.0,0.0,0.0,UCU8MfowyhF3p6MYCiGv9kTg,Gaming
False,False,False,0.0,0.0,0.0,UCtKSkSUu9xxY3k1s781as4g,Science & Technology
False,False,False,0.0,0.0,0.0,UCJUAqHnkDX15IvFoXIGTm2A,Entertainment
False,False,False,0.0,0.0,0.0,UCrg0uJpuovkcJPpbhMbBkYg,Entertainment
False,False,False,0.0,0.0,0.0,UCRWAfOR2IKzkB60bDqwP5PQ,Comedy
True,False,False,0.0,0.02,0.0,UCEJSxTMY6PLw7kE8Cy6RlHA,Music
False,False,False,0.0,0.0,0.0,UCtChhpZISDB3nsnC4RJQpEw,Howto & Style
False,False,False,0.0,0.0,0.0,UCNfch5GuAVzKyz6-sbGBlZQ,Entertainment
False,False,False,0.0,0.0,0.0,UCMTdMQUFZkydeQ_jb60jbpQ,Gaming
False,False,False,0.0,0.0,0.0,UCNKvIp48MHNgIlFkCfpjMqg,People & Blogs
True,True,False,0.88,0.7,0.0,UCN3T5wN8RrNAMaCGGHnbngQ,Comedy
False,False,False,0.0,0.0,0.0,UCt9BTGSxATM6axwfTY4KnEg,People & Blogs
False,False,False,0.0,0.0,0.0,UCSurN8Fcfo1cO-bJbmrVc0A,People & Blogs
False,False,True,0.0,0.0,0.02,UCl_Ydej82Zq4NEZnwxeaUwg,Music
False,False,False,0.0,0.0,0.0,UCClAC9K4Qb6k3a2Ksh3Bb3w,Music
True,True,False,0.04,0.02,0.0,UC4W0DGfK9Udm5k_vL-AS_ew,Gaming
False,False,False,0.0,0.0,0.0,UCBowvnRK7erAwhjRbFn6Z4w,Entertainment
False,False,False,0.0,0.0,0.0,UCw4NO2CuCW6LaVFIqTbvLlw,Music
False,False,False,0.0,0.0,0.0,UCP2hfylZr8_R8iHSWLDxeRQ,Gaming
False,False,False,0.0,0.0,0.0,UCPQX7pTpy-aflSK0vvYJ2kQ,Music
False,False,False,0.0,0.0,0.0,UCnojtUuLoLdQQaKBou5bR4g,Science & Technology
False,False,False,0.0,0.0,0.0,UCkEUlvLiYxg5xzByy0yilrQ,Gaming
False,False,False,0.0,0.0,0.0,UCMnZquNA7WHETiCiZP8jWvA,Entertainment
False,False,False,0.0,0.0,0.0,UCCWHSZ6VQPr7cnJAF8JbDzA,Music
False,False,False,0.0,0.0,0.0,UCqHQnNt9A5d7jcHgx_TZ1xA,Music
False,False,False,0.0,0.0,0.0,UCOWy3x7spZUy0joW8WddsFg,Howto & Style
False,False,False,0.0,0.0,0.0,UCKjLjSqJKvDLZ2yMIcDuayQ,Music
False,False,False,0.0,0.0,0.0,UC3v9NHNxCo_9gb90bnOY4bw,Comedy
False,False,False,0.0,0.0,0.0,UCb1Ti1WKPauPpXkYKVHNpsw,News & Politics
False,False,True,0.0,0.0,0.02,UCFnyJfNPS_GqyOTgGvQ_HOA,Entertainment
False,False,False,0.0,0.0,0.0,UCKojKxwpk8XsA8wwRezGwmA,Howto & Style
True,True,False,0.027027027027027,0.2162162162162162,0.0,UCG4l1fP2oVp00gugewyapnQ,People & Blogs
True,False,False,0.0,0.02,0.0,UC6myJpft4zunOqNyfFhDzkA,Howto & Style
True,False,True,0.0,0.4,0.06,UCr9j_dJok0QhWNcLOM1uayg,Entertainment
False,False,False,0.0,0.0,0.0,UCEsAnjsuUpPibY_hTK8WT3w,People & Blogs
False,False,False,0.0,0.0,0.0,UCDu6qu1XYCSxAGZT8GvxXAg,Gaming
False,False,False,0.0,0.0,0.0,UCE8Rffust79wNowKECRXKlQ,Education
False,False,False,0.0,0.0,0.0,UC7VcakvLzpcnCINLzSVRPbQ,Music
False,False,False,0.0,0.0,0.0,UCIj6BnCh0_0zVEOQnHo3dMw,Gaming
False,False,False,0.0,0.0,0.0,UCj636LOIPCS1Xbx9Zr2w27g,Music
True,True,False,0.06,0.02,0.0,UCJC4BqYAWxiWUEerB97Jz3Q,Entertainment
True,True,True,0.02,0.08,0.02,UCjZ8VI7quTVJRAkbOKRQnRA,Autos & Vehicles
False,False,True,0.0,0.0,0.3,UCBKYzSXLtBTGsh-Z7GYpFlg,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCHccuAPqKRjMu5oVJQt_nbw,Gaming
True,True,False,0.04,0.12,0.0,UCwzkUsVwEHs8nuOAMM6HuHw,Howto & Style
False,False,False,0.0,0.0,0.0,UCATFgHzfrxT41w7fKdG8PlQ,Entertainment
True,False,True,0.0,0.92,0.92,UCMb0O2CdPBNi-QqPk5T3gsQ,Education
True,True,True,0.82,0.02,0.82,UC6o-qOLyXnhZhl1Q2kUJx2w,Pets & Animals
False,False,False,0.0,0.0,0.0,UCQJT7rpynlR7SSdn3OyuI_Q,Gaming
False,False,False,0.0,0.0,0.0,UC5Wa89DO5NXsRdl54FG4Rjg,Music
False,False,False,0.0,0.0,0.0,UCQV_5vu3-x9xORp9-vMalpw,Music
True,False,True,0.0,0.22,0.2,UCHviUbfYVdvmNLzWzWWVZTw,Entertainment
True,False,False,0.0,0.86,0.0,UCHu2_axL9tlErXWDA4pPnsg,Howto & Style
False,False,False,0.0,0.0,0.0,UCsiDu21Cu983ZVsNrR0gaHA,Entertainment
True,True,True,0.76,0.04,1.0,UCiaxrqSxVoGxGKg7Ayd4Q9A,Entertainment
False,False,False,0.0,0.0,0.0,UCGZSIb68IHxtkJrqxheZR-A,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCwVIj-OqEjXNqKpItChRrMQ,Howto & Style
False,False,False,0.0,0.0,0.0,UC5_XtXtXFMctKZT_t49BNQA,Comedy
False,False,False,0.0,0.0,0.0,UC3sgTKx4lr9PYRoecwKlf-g,Gaming
False,True,False,0.04,0.0,0.0,UConOZXPnCH3FD1YcRSobPzQ,Entertainment
False,False,False,0.0,0.0,0.0,UCvN2E_Dj6QLnjEGwthfQb1w,People & Blogs
False,False,False,0.0,0.0,0.0,UCqxfvFS6zS5_lU8uSRv7lwg,Music
False,False,False,0.0,0.0,0.0,UCvIx2Ja4RIvv92Ea33BGWdw,Entertainment
False,False,False,0.0,0.0,0.0,UC2fMhJlIj2obiP3R5Ra5HVw,Entertainment
False,False,False,0.0,0.0,0.0,UCxpep40JUIh8KxnUR4Opo6g,Howto & Style
True,False,False,0.0,0.6,0.0,UCWUbEsiUGKdGCdAdicQHjrQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCYM-hGAG-tKk_kse-ZUjBEA,Comedy
False,False,False,0.0,0.0,0.0,UCHMHSs3TTfhoWP6a3-R0TYg,Entertainment
False,False,False,0.0,0.0,0.0,UCUtm_tQvIzKgguyaMAC7kJg,Education
True,False,False,0.0,0.04,0.0,UCNfwT9xv00lNZ7P6J6YhjrQ,Sports
False,False,False,0.0,0.0,0.0,UC2ygfgkbAvBTSHyfM3F6WLQ,Comedy
False,False,False,0.0,0.0,0.0,UCQUVSDFates03MNaRYsgGIg,Howto & Style
False,False,False,0.0,0.0,0.0,UCBzkp8LGsYQVJs1igW1x4Xw,Howto & Style
False,False,True,0.0,0.0,0.02,UCCgt5Kzi_GFF63DCVbWBdtg,People & Blogs
False,False,False,0.0,0.0,0.0,UCVi9Yzqz-an5Ekbqm-sqOow,Gaming
False,False,False,0.0,0.0,0.0,UC8huou5jTYkbv8m0WFgeXag,Comedy
False,False,False,0.0,0.0,0.0,UC3ioIOr3tH6Yz8qzr418R-g,Science & Technology
True,False,False,0.0,0.6,0.0,UC9qdAICl3RGIuCE2XsQhXEQ,Gaming
False,False,False,0.0,0.0,0.0,UC9Ri6mKF88g1ZVjAtKVvFoA,Gaming
False,False,False,0.0,0.0,0.0,UCKfG25IfoxX8AT0JjmG2H0Q,People & Blogs
False,False,False,0.0,0.0,0.0,UCddvPoG7nsxmluC2FPpqY2w,Entertainment
False,False,False,0.0,0.0,0.0,UCEg-kyIxbcq6YQ4NILtoHCg,Education
True,False,False,0.0,0.1176470588235294,0.0,UCWO7536IUAU03B3DaZxigLw,Howto & Style
False,False,False,0.0,0.0,0.0,UC5_ddcdwUU8JxZyp-1VJ2rA,Comedy
True,False,False,0.0,0.14,0.0,UC7gBcKzHKc0oOR5-XiWdlFQ,Education
True,True,True,0.02,0.08,0.02,UC0RV-K22jKleJsEj2h5cPow,Howto & Style
False,False,False,0.0,0.0,0.0,UC210wi8hil2d83mQ5ZASGIg,Pets & Animals
False,False,False,0.0,0.0,0.0,UC3imX_9eaMl6-NuokFyHH0w,Howto & Style
False,False,False,0.0,0.0,0.0,UC9VhfQi-D-7morDdwjVcJPA,Education
False,False,False,0.0,0.0,0.0,UCraev8i0lKFrWIGP-zpxWRA,News & Politics
False,False,False,0.0,0.0,0.0,UCal7JTnQnIjyx7Q9TyqNz0A,Howto & Style
False,False,False,0.0,0.0,0.0,UCW-thz5HxE-goYq8yPds1Gw,Gaming
True,False,False,0.0,0.02,0.0,UCHA7JX_8A262Rr39OO2y2BQ,Comedy
False,False,False,0.0,0.0,0.0,UCVsYff7Yb4k_5v5iW5KouHA,Entertainment
True,False,True,0.0,0.06,0.04,UC7yg8aQ67T95DULqHm5cGqw,Pets & Animals
False,False,True,0.0,0.0,0.02,UCMvBYgGoL5GAQHfCQMDDMSQ,Gaming
False,False,False,0.0,0.0,0.0,UCuc79Qch7itZh1PsIywoqQA,Music
False,False,False,0.0,0.0,0.0,UCWLrIlmewZ2_8NdEotPQdKQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCgifNffWr3cVQ_J3gngfv0g,Music
False,False,False,0.0,0.0,0.0,UC-qWJlvaPME3MWvrY-yjXeA,Education
False,False,True,0.0,0.0,0.02,UCb1lfdYKtYUlITz5sRZrjXg,Gaming
False,True,True,0.02,0.0,0.36,UC4C_SF5koS4Q5om50b9NMTw,Entertainment
False,False,False,0.0,0.0,0.0,UCo0du-IzWuYaVf9QTg10nAQ,Sports
False,False,True,0.0,0.0,0.02,UCJoFA8irSCTmgOHm36hUqpg,Entertainment
False,False,False,0.0,0.0,0.0,UCRhOt1cE14fOr_mnvMpwgsg,Music
False,True,False,0.04,0.0,0.0,UCaMf6Nhnpsrqqkd8BxO6hzw,Music
False,False,False,0.0,0.0,0.0,UCaOt0Q9-7YvUr8IhymLBuYg,Travel & Events
False,False,False,0.0,0.0,0.0,UCU4OkffdV-G9PyRkmYcNiDA,Sports
False,True,False,0.02,0.0,0.0,UCovk4N1k65LoeMV-k2T1lPQ,Autos & Vehicles
True,True,True,0.34,0.26,0.04,UC6HiEwhJSkYCbTPtAJFKhLA,Film and Animation
False,True,False,0.02,0.0,0.0,UCp5lYMlqdaHJryJ0milahfg,Entertainment
False,False,True,0.0,0.0,0.0416666666666666,UCQFV5caLHvp3-xaMYBwFVsg,Entertainment
False,False,True,0.0,0.0,0.02,UCzkcuUgsMln4y_aSxhE0H-g,Comedy
False,False,False,0.0,0.0,0.0,UCGlqS-TumAc8Te38xO7cbGA,Music
False,False,False,0.0,0.0,0.0,UCuAj31T2G04FZkCR-6carEA,People & Blogs
False,False,False,0.0,0.0,0.0,UCtKQZONXk2biH7eE7O3bXMQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCkGZFlHUFKToAYp2o9vy78Q,Music
False,False,False,0.0,0.0,0.0,UCscl8h3dgb_PgUU25-S2ChQ,Gaming
False,False,True,0.0,0.0,0.5294117647058824,UCFgpliUW3FInEG5aU1AvUeA,Music
False,False,False,0.0,0.0,0.0,UCp2eB7RsRWdQrcLRiFTgAvQ,Autos & Vehicles
True,False,False,0.0,0.94,0.0,UCFnDEdDNd17n3RLE858he8g,Howto & Style
True,True,True,0.04,0.08,0.1,UCgBwzRfT-AhKvDpaM4R-XIg,People & Blogs
False,False,False,0.0,0.0,0.0,UCB6YhYc0-pWUN-yngSdM6Aw,Travel & Events
False,False,False,0.0,0.0,0.0,UCNZKCVY303PvMukJqH77fLA,Music
True,False,True,0.0,1.0,0.16,UCv9ITE5nuShQ37Xd-NVkdcg,Howto & Style
False,False,False,0.0,0.0,0.0,UC7FRzhLh9dMrsXLi0U6zkig,Film and Animation
False,False,False,0.0,0.0,0.0,UCUDlvPp1MlnegYXOXzj7DEQ,Education
True,False,False,0.0,0.12,0.0,UC_ndrh2kvBcaYpTKWuouQGQ,Sports
False,False,False,0.0,0.0,0.0,UC1sQ2pFUQIQqh2vQWSYoHiw,Music
False,True,False,0.16,0.0,0.0,UC-PoCqWxInxzN-9r9FxXJGg,News & Politics
True,True,False,0.06,0.38,0.0,UCSm9WJDmpZDM_m6YvkACuxg,Howto & Style
True,False,False,0.0,0.52,0.0,UCBghOlOY0rHpNmj-0cWMY5g,Howto & Style
False,False,True,0.0,0.0,0.04,UCSJx2iNjVaCCPaB8SPU_XXw,News & Politics
False,False,False,0.0,0.0,0.0,UCOoqhaPA8ASH2VZ4df_8qCQ,News & Politics
False,False,False,0.0,0.0,0.0,UCiEqmyQy5AlAEo3kE4G-1sw,Autos & Vehicles
False,True,False,0.02,0.0,0.0,UCtJROaAVK8ck7f8vqkbx-gQ,Film and Animation
False,False,False,0.0,0.0,0.0,UCArUbBB8WqrsLSEDClv3UYw,Gaming
True,False,False,0.0,0.04,0.0,UCESMM-JNbPPZhO7yrySdONA,Music
False,False,False,0.0,0.0,0.0,UCi-er0YTKdnExmQGtw0cT3g,People & Blogs
True,True,True,0.04,0.06,0.82,UCCW4ypNo6kj_IA44G4d0L7A,Gaming
False,False,False,0.0,0.0,0.0,UCbmDTq3Dph33NDo0GVz8liA,Howto & Style
True,False,False,0.0,0.96,0.0,UCzajHxtZzFYZvptr3Fw_7zg,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCqG32kBhpL8Vjb4WsCUc4dQ,Education
False,False,True,0.0,0.0,0.2,UC1Ov9EuUYS_TqYTgX1-tUug,Music
False,True,False,0.02,0.0,0.0,UCBzKbQ1ki4WxZKEKFmw64Vw,Sports
False,False,False,0.0,0.0,0.0,UCugX2-uCFbKU-4iMV0oZ4rA,Film and Animation
True,False,False,0.0,0.02,0.0,UCsUWXUX_dw7WdmbjuR0zlhg,Education
False,False,False,0.0,0.0,0.0,UCA8QGLhB_uBmKbB8lc7bPaA,Film and Animation
True,False,False,0.0,0.02,0.0,UC84VqUXFBHcY5zdI89l8A4w,Entertainment
True,True,True,0.12,0.02,0.02,UCLL44RCPuw8XIslZBB8jf6A,Travel & Events
False,False,False,0.0,0.0,0.0,UC4BEv8cUGi4T1OsQDr-gNbw,Entertainment
True,False,False,0.0,0.28,0.0,UC2UzOf-DydnkeiG7tL0R6Cw,Music
False,False,False,0.0,0.0,0.0,UC5Mi-7_jpIFiopqccWSYB9A,People & Blogs
True,False,False,0.0,0.04,0.0,UCOOoeFFt641fiLUghzE9CHg,Howto & Style
True,False,False,0.0,0.04,0.0,UC1NuZR1Q8bWOBNhi26-wP9g,Music
False,False,False,0.0,0.0,0.0,UCx_eAZKDceT1yaY4bRo636A,Autos & Vehicles
False,True,False,0.02,0.0,0.0,UCHUZl8Y-Kc16T6fV_KDpKGQ,Entertainment
False,False,False,0.0,0.0,0.0,UCiodaA8ksQTXSDwBYbP3NRQ,Comedy
False,False,False,0.0,0.0,0.0,UChhOmdneC7x6mSIS5yQ_igg,Entertainment
False,True,False,1.0,0.0,0.0,UCgtFFXZoUxZy3PE_dyhWDhQ,Nonprofits & Activism
False,True,True,0.02,0.0,0.04,UCElybFZ60Hk1NSjgCf7I2sg,Education
False,False,False,0.0,0.0,0.0,UCELOX8rXkRQnuTd0-s12PJQ,People & Blogs
False,False,False,0.0,0.0,0.0,UC5Qk8mWBwtMyEj7iQQYRk1A,Gaming
False,False,False,0.0,0.0,0.0,UCkjoHfkLEy7ZT4bA2myJ8xA,Education
False,False,False,0.0,0.0,0.0,UCvp_XmzPyqmMaUaSJt7G8Fw,Music
False,False,False,0.0,0.0,0.0,UCL77-GGOUIFvEE-8YI0Gqtw,Music
False,False,False,0.0,0.0,0.0,UCfdQZXHsR1L2g4jDrMmVMTw,Film and Animation
True,False,False,0.0,0.02,0.0,UCFJwOfA_7sEG2j0ZrnYPXkw,Howto & Style
True,False,True,0.0,0.44,0.44,UCQVqKlgU_BcrWl8RWuoi8ig,Pets & Animals
False,False,False,0.0,0.0,0.0,UCqF1pnqySW-tAuNYv89_U8w,Gaming
True,False,False,0.0,0.36,0.0,UC5fno9H5sK97fLg7RTdZpJg,Education
False,False,False,0.0,0.0,0.0,UCGeggZSuplN7yD3wqcPKkyg,Gaming
False,False,False,0.0,0.0,0.0,UCSEu_9uWST6nOtHbjYLvG5A,Comedy
False,False,False,0.0,0.0,0.0,UCh4396Mp3futpjWk9KQhsig,News & Politics
False,False,False,0.0,0.0,0.0,UCh2ZjNuq5FfAQEP44QiaWRA,Entertainment
False,False,False,0.0,0.0,0.0,UC_fvAVmQ3aQ4zpuvzGPZP3w,Comedy
False,False,False,0.0,0.0,0.0,UCyZL5E9B1OFiVg7BJW4KILQ,Gaming
False,False,False,0.0,0.0,0.0,UCYtkDmUOKLsGJ_VCZj2DjsA,People & Blogs
False,False,True,0.0,0.0,0.96,UCY9Wnb_5hEHUlt5bmKKrXwQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCYERODHV0D2AdwxlQDhDCYw,People & Blogs
False,False,False,0.0,0.0,0.0,UCvoqgfbi1_FnDx_DEppjK_Q,Education
False,False,False,0.0,0.0,0.0,UCqHxp-KZppv6RKZaqonxCXA,Gaming
False,False,False,0.0,0.0,0.0,UCt59W0ScV709iwy2h-oiulQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCoMrOn8Vgd7sglHxF3AAyNA,Music
False,False,False,0.0,0.0,0.0,UCparO2748LSOljjF0vFVYQw,Howto & Style
False,False,False,0.0,0.0,0.0,UCOSDZEBYB6vVgYM46qgxSPA,Howto & Style
False,False,False,0.0,0.0,0.0,UCu0ASAZQijuJAm0FYUilkog,Comedy
False,False,False,0.0,0.0,0.0,UCumd-_9yLti5zy7gOTcjdgQ,Science & Technology
False,True,False,0.06,0.0,0.0,UCUglPO1el4LvRS2wAKKMgYg,Comedy
False,False,False,0.0,0.0,0.0,UC3FgggWdfzt--MIr_iOVElA,Howto & Style
False,False,False,0.0,0.0,0.0,UCrhrN91Nnb1P3jTcNZ8WJeQ,Comedy
True,True,True,0.04,0.04,0.04,UC4LXZsWEdWI-T8MNKljOb3A,Howto & Style
False,False,False,0.0,0.0,0.0,UCZXRKRLIJalPdM9tAANuyUg,Howto & Style
False,True,False,0.02,0.0,0.0,UCTd0omvPQn3mVg1ZrUg2VFg,Gaming
False,False,False,0.0,0.0,0.0,UC2yRbSAO8xrlpTpvnaS2zRg,Gaming
False,False,False,0.0,0.0,0.0,UCdJa8L2rQJ6vPzgSDc_xQqA,Music
False,True,False,0.76,0.0,0.0,UCQ-W1KE9EYfdxhL6S4twUNw,Education
False,False,False,0.0,0.0,0.0,UCA_kqRHsoKxPZ22PPkaGwjA,Education
True,True,True,0.1,0.94,0.1,UCBCmamMhN7Yxh6MzCpcYcTg,Howto & Style
True,True,True,0.7,0.04,0.94,UCboC0dVYRnP_RYLuHYhfNlA,Entertainment
False,False,False,0.0,0.0,0.0,UCGpUC8c-adWmZ6aXvRvUaHg,Howto & Style
False,False,True,0.0,0.0,0.02,UCAtSxW7FSDbzZqD-my6UW2A,Music
False,False,False,0.0,0.0,0.0,UCmwNuWt_fCOJRxGQrBcb_jA,Music
False,False,False,0.0,0.0,0.0,UCzAqCL616UpIHgb1dEijezQ,Entertainment
False,False,False,0.0,0.0,0.0,UCoeT0bi3NAXusQfLM8uX0Fw,Film and Animation
False,False,False,0.0,0.0,0.0,UCvU4iK7q_Dkq4gFQc3hRRnQ,Music
False,False,False,0.0,0.0,0.0,UC4Q-WAotUTF3ZXahLZ0MGZw,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCNIpGgAgn4oagVUSRIZmzIA,Entertainment
True,False,False,0.0,0.02,0.0,UCOJtcgJ1c7r_5zp0pdsrkyQ,Film and Animation
True,True,False,0.04,0.82,0.0,UCSbyncU597LMwb3HhnAI_4w,Howto & Style
False,False,False,0.0,0.0,0.0,UCWg7ZcouKaf4TQc_too6kGQ,Music
True,False,True,0.0,0.22,0.24,UCld6XEqj5s3uFxHpMNdVu_g,Music
False,False,True,0.0,0.0,0.02,UCYRPOp9upjrNlqBzQnuj6dA,Music
False,True,False,0.02,0.0,0.0,UCkVA5o9E8er2kY5sm8ZJ9cw,People & Blogs
False,False,True,0.0,0.0,0.04,UCKscaP2HvovgMjkpY6KwfJQ,People & Blogs
False,False,False,0.0,0.0,0.0,UC9LDgfKaxq5-J2cwvDhF-aw,Sports
True,False,False,0.0,0.06,0.0,UChWCNjzWeYbJgWtsI1LelkA,Music
False,False,False,0.0,0.0,0.0,UCEoooYLPPxfnxUaEraUHG7g,Education
True,True,False,0.02,0.02,0.0,UCGruokAAw2etwzCJFAiW0pw,Entertainment
False,True,False,0.02,0.0,0.0,UCGRIgtqal_cC7V_cD-Zylkg,Autos & Vehicles
True,False,False,0.0,0.0625,0.0,UCCETmvZuOKNY_7H2RtlN7sw,Howto & Style
False,False,False,0.0,0.0,0.0,UCFPSkWiFp-7WRuf6DGAhymw,Howto & Style
True,True,False,0.04,0.9,0.0,UCDCtVLkmePMjNlE3mt0D8Fg,Science & Technology
False,False,False,0.0,0.0,0.0,UCoaS4Rn7trdTq2-MQu4wc0Q,Education
True,True,False,0.12,0.06,0.0,UCdFwJgWDi1J8Pv-LvR8-uKA,Howto & Style
False,False,False,0.0,0.0,0.0,UCfSdejZFhw0rrDFlj9McyNA,Howto & Style
True,False,False,0.0,0.02,0.0,UCMbewDIZkaMYRisz88TxbyA,Film and Animation
False,False,False,0.0,0.0,0.0,UCvxAt_WebjZ_-pMsxpraROg,Education
False,False,True,0.0,0.0,0.02,UCviIx9YkgPfh3SFEEp5jvRQ,Entertainment
False,False,False,0.0,0.0,0.0,UCvsZTV36p6nyQ91CKK0zHIg,Music
True,True,False,0.02,0.94,0.0,UCw5WYtMXQ799GErKpvR_5Rw,Travel & Events
False,False,False,0.0,0.0,0.0,UCXBXsG4s8fLEYk0gBFhwyVg,Entertainment
False,False,False,0.0,0.0,0.0,UCxEwAeDd7AJe_HfB09wwiYw,Comedy
False,False,False,0.0,0.0,0.0,UCGkWeI-e7A3DhAd-gcNvfsw,Comedy
False,False,False,0.0,0.0,0.0,UCzREuchzOqiawpEpvEM0Tyg,Education
False,False,False,0.0,0.0,0.0,UC_DCVMhIdgwQ1uUE76XLXZg,Gaming
False,True,False,0.0277777777777777,0.0,0.0,UCPgI12VJUNWF572-AXDgqsg,Comedy
True,False,False,0.0,0.02,0.0,UCZu6U2qCp66HIYdmzkvodNQ,Comedy
False,False,False,0.0,0.0,0.0,UCZU0WGCyOiV7GIoVZAJbJDQ,Howto & Style
False,True,True,0.02,0.0,0.7,UCzwEJTQa7wl0AboBYbrKr1A,Entertainment
True,True,True,0.1,0.7,0.76,UC4ggR30_UJ_GqH3PCCaPMSA,Howto & Style
False,False,False,0.0,0.0,0.0,UCxndJFwac5jfMYTFtja05GQ,Howto & Style
False,True,False,0.02,0.0,0.0,UCypLIWUNAbXN01gmxEOquVw,Entertainment
False,False,False,0.0,0.0,0.0,UCm9COMxXKm05BQWNv-IpyPg,Gaming
False,False,False,0.0,0.0,0.0,UCXtnRSjirz0Z1RCofUCWaGw,Howto & Style
False,False,False,0.0,0.0,0.0,UCHuLYgw4dGbC2BuZQqPWV1g,Education
False,False,False,0.0,0.0,0.0,UC7xo4mKVRJTJrttXggazQeg,Film and Animation
False,False,False,0.0,0.0,0.0,UCBOd5KMWdkVPc70RWw5GmbA,Travel & Events
False,False,True,0.0,0.0,0.16,UCCCLGjb5b9_0MY9HLE65x9Q,Entertainment
False,False,False,0.0,0.0,0.0,UC6kNFRtIT38uhIGP6gxqi5A,Film and Animation
True,False,False,0.0,0.36,0.0,UC1FOGqbXL9Uy2y6tjMzqNyA,Howto & Style
False,False,False,0.0,0.0,0.0,UC-UuE9v-sM2IB7rTJ1W4KRw,Howto & Style
False,False,True,0.0,0.0,0.02,UCalASUbVotEQWEp9iw8VFLA,Gaming
False,False,False,0.0,0.0,0.0,UCAK5soTMkg4OrPAEFJSYckg,Film and Animation
True,False,True,0.0,0.02,0.14,UCjBZu_NpYZGtH6WgrST3B8A,People & Blogs
True,False,False,0.0,0.02,0.0,UCE4ewQldMHPWiMTTSmU_M2A,Entertainment
False,False,False,0.0,0.0,0.0,UCOzQ7Gk2h9oZBrZ1QRcoM5Q,Entertainment
False,False,False,0.0,0.0,0.0,UCt9nXw6simdw_VUjsYrV2cw,Music
False,False,False,0.0,0.0,0.0,UCrstvVjN1FYwuSm8IPSuyow,Gaming
False,False,True,0.0,0.0,0.86,UCypTiUl_B0TJsizqa_cv0kQ,Music
False,False,False,0.0,0.0,0.0,UCBG4ZzTTBVg23yVdQhztnfQ,Education
False,False,False,0.0,0.0,0.0,UC1P-VkqYRRNUxSeWkIUsYGA,Music
False,False,False,0.0,0.0,0.0,UCzFEwKl8odHtG2r_0vo33RA,Music
False,False,False,0.0,0.0,0.0,UCoKYYUrm0En0U2wAIkxSh5A,Gaming
False,False,True,0.0,0.0,0.02,UCSoc4XAihwzAA7p29tpAu9A,Gaming
False,False,True,0.0,0.0,0.02,UCU6Mn3fNZfJ3DzyVXPQMYcg,Comedy
False,False,False,0.0,0.0,0.0,UCKJtYrlWaF3G0LIneEKoPew,Gaming
True,False,False,0.0,0.04,0.0,UCAOjXkNBr4z78PMw5XHs9qg,Music
True,True,False,0.04,0.02,0.0,UCi2Es3IjYHy_k49myGQ_9aQ,Education
False,False,False,0.0,0.0,0.0,UCObl3qI3WtTPu100IWwOQ7A,People & Blogs
False,True,False,0.16,0.0,0.0,UCa4vDQNXg2jP4rU1T7__w2Q,Education
False,True,False,0.02,0.0,0.0,UC-3Oc4KY7pElZMbsWtm3X6A,Gaming
False,False,False,0.0,0.0,0.0,UCoWAqwAtskpb36lQbV3GyBw,Science & Technology
True,True,False,0.06,0.08,0.0,UCMk0u-pViW-Ff4F9SAGcI4g,Entertainment
True,True,True,0.16,0.06,0.92,UCSWqS4gVZEUOIS345CKRmPA,Howto & Style
False,False,False,0.0,0.0,0.0,UC_bmcBUrZxomM8mgMvGB3cw,Howto & Style
False,False,False,0.0,0.0,0.0,UCSdPpMokMoGCSSNShOecP9w,Nonprofits & Activism
False,False,False,0.0,0.0,0.0,UC3JCi1MD82wc2tL56MgGpfw,Music
