has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id
False,False,False,0.0,0.0,0.0,UCl1hby9X42xkXUiAVcJS81A
False,False,False,0.0,0.0,0.0,UCtaL0UtIW2I3Iq6k0sV2lEw
False,True,False,0.04,0.0,0.0,UCRl0tzAFRKfNvAQnnfvIR9A
True,False,True,0.0,0.44,0.3,UCRj7HXvKV3AXGTbGeOX5Wzw
False,False,False,0.0,0.0,0.0,UCAILl3AE11CoqiSVs6rBwBQ
False,False,False,0.0,0.0,0.0,UCptyYDiGZ9hs1pH0AaoBTxA
False,False,False,0.0,0.0,0.0,UCLby7CQiYQpTsyNU4rTZE_A
False,False,False,0.0,0.0,0.0,UCiq1rgd4BAVpX2DyTHgva6w
False,False,False,0.0,0.0,0.0,UC7F2QS7wk6Eq9Z4uabl5rmg
False,False,True,0.0,0.0,1.0,UChIadFCNLuC-obj5a3UKq_g
False,False,False,0.0,0.0,0.0,UCsuVSAgemopyvha9ozjM-Hg
False,True,False,0.02,0.0,0.0,UCMiqGtOtQ3Yos7G4cYVtTgQ
True,False,False,0.0,0.02,0.0,UCfrRUp2ERVNICHAY17cL5Ug
False,False,False,0.0,0.0,0.0,UCZBxfor0mAMv1BPoI7oFIVg
False,False,True,0.0,0.0,0.02,UCocH_IYywvEKT8HZw_BHOtw
False,False,False,0.0,0.0,0.0,UCdtd0HcgVPoCUUdxjrx8IpQ
False,False,False,0.0,0.0,0.0,UCr81EhCRL9j2-ozB3vxvQjA
False,False,False,0.0,0.0,0.0,UCWXRB09-2FkCFoS-J4ULwtQ
False,False,False,0.0,0.0,0.0,UCFJ7r70nIWRe0mJ2lp7NAsA
False,False,False,0.0,0.0,0.0,UCp7aooRhiGrdzfurH46aQnQ
False,False,False,0.0,0.0,0.0,UCc5vZEM1MLUzCrg_aZIJdeA
True,False,False,0.0,0.12,0.0,UCBpLs8QdjvDIe3IiqzLPn5g
False,False,False,0.0,0.0,0.0,UCH6tyQqKQmm0EEYulM03DaQ
False,False,False,0.0,0.0,0.0,UC8TZAttqHYGTTtf-dXA6tvQ
False,False,False,0.0,0.0,0.0,UC979wGo_2nyOPARLFKNKu7A
False,False,False,0.0,0.0,0.0,UCmO_WjaWDwimv8Kl7GHFxAA
True,True,False,0.04,0.42,0.0,UC39z4_U8Kls0llAij3RRZAQ
False,False,False,0.0,0.0,0.0,UC4gi504gkSyoXt9vfaGUr9A
False,False,True,0.0,0.0,0.04,UC4kqAGHdAW2yxzhAQgcrOBw
False,False,False,0.0,0.0,0.0,UCcL_KTH1v3F3KE875Q1jhPw
False,False,False,0.0,0.0,0.0,UCdOPzgbosSnbfwd9-iXP2NA
False,False,False,0.0,0.0,0.0,UCkDwexrF43p_1QurfKFBCBA
False,False,False,0.0,0.0,0.0,UCD57VCHsiOIfMMttLxmsYvg
True,False,False,0.0,0.02,0.0,UCd2J-PizcFDxWHBBfRkp38Q
False,False,False,0.0,0.0,0.0,UC5P25gaBiXHgcEHl_WPqDUg
False,False,False,0.0,0.0,0.0,UCpWImBLMbnNYoWK6NnaTlCw
False,False,False,0.0,0.0,0.0,UCaH9AQy86DBIg-BpWzj-csQ
False,False,False,0.0,0.0,0.0,UCvi6hEzLM-Z_unKPSuuzKvg
False,False,False,0.0,0.0,0.0,UCD50i42RL-gxDU-cHnu74hw
False,False,False,0.0,0.0,0.0,UCvAmIbIUVU5tH2cPU8-TFEw
True,True,True,0.02,0.02,0.68,UC2ME6cK8jWnRSWyUdV0yWJw
False,False,True,0.0,0.0,0.02,UCEcqr9Hm-LEios9gBNqonZw
True,True,False,0.06,0.06,0.0,UCEC9pCgh1o7lVQ4BmzxFIaA
False,False,True,0.0,0.0,1.0,UCEqc1WYZ4u5rkcYbLV715bg
False,False,False,0.0,0.0,0.0,UCAdSdBsArMYPifr9TigGBLg
False,False,False,0.0,0.0,0.0,UCcUhgsWPZU8U_u3B_yCgwgg
True,False,True,0.0,0.02,0.02,UClfiK5XMFRDwEX0aQVdJVog
True,False,False,0.0,0.48,0.0,UClbxD8L5gaMcqeZxhv-GtjA
True,False,False,0.0,0.02,0.0,UCIfDxUp8_xucPaIFI3pdFXg
True,True,False,0.02,0.74,0.0,UCiGSAo2dhYYMacMfBd617rg
True,False,False,0.0,0.0425531914893617,0.0,UChJ51RumVj3rK3Vm8MB7Z2Q
False,False,True,0.0,0.0,0.02,UChqm_Oc8ygnEA__1W2D1ikQ
False,False,True,0.0,0.0,0.10256410256410256,UCsU0dihadDYCeXXIqUMEr3Q
False,True,False,0.02,0.0,0.0,UCglRTNGJ85wTuRdjdC71htw
False,False,False,0.0,0.0,0.0,UCUMKS2NMTDX_1aHArXnKeTA
False,False,False,0.0,0.0,0.0,UC6GxeIGq1apN8xrvzNONu9w
True,True,False,0.06,0.48,0.0,UCgkOrIUhgb1LbJ5Jg2xqYIg
False,False,False,0.0,0.0,0.0,UCU9O37oLl-qKsDHHP0bDpyw
False,False,False,0.0,0.0,0.0,UCTA1AuuXSVk0u2iXKHe2S3g
False,False,False,0.0,0.0,0.0,UCQFmSsxwJwOALJZp3GYf7Cg
False,True,False,0.02,0.0,0.0,UC9Anx3CRncARu-Utf_Yaf3A
True,False,True,0.0,0.08,0.08,UCikpumVCosztN-ZUthleRug
False,False,False,0.0,0.0,0.0,UC8k20etttTjJL-NlEZSNS5A
False,False,False,0.0,0.0,0.0,UC6PMHevDb9qU_8lcC6EYC6A
False,True,False,0.04,0.0,0.0,UCyxaLtaHLTUjCauqWWqCs_A
False,False,False,0.0,0.0,0.0,UCrna4ETvr_rWMjejCd9g2Cw
False,False,False,0.0,0.0,0.0,UCtzwABmVmZ6NDf7D544RuQw
False,False,False,0.0,0.0,0.0,UCydfGf8rrgkOMqTcaX8W5Cw
False,False,False,0.0,0.0,0.0,UCHEsiphkZ2G54btWuHblkOA
False,False,False,0.0,0.0,0.0,UCTSOvu0qr4dhG7fkiEktTVA
False,True,False,0.02,0.0,0.0,UC6kVgR3F2bSSRJqOyQm90Ug
False,False,False,0.0,0.0,0.0,UC_kfSC1Zcs3HY1TsuZCBwpw
False,False,False,0.0,0.0,0.0,UCyzOf-561uTJIpqUueUlTvw
True,False,False,0.0,0.04081632653061224,0.0,UCsPIaCSj0XpQJbGDIJfyFrw
False,False,False,0.0,0.0,0.0,UCICgZCUy8adAVm4a1Aq8ZMg
False,True,False,0.02,0.0,0.0,UCL8tMmOzvqHvaTBdtFYR0ow
False,False,False,0.0,0.0,0.0,UCePrn2J8rF1tueB91zsmOXw
False,False,False,0.0,0.0,0.0,UC2mK8cW-LAgKnEv6bWFUITA
True,False,False,0.0,0.06,0.0,UCjWXju24sw3j9Xeam7LEkiw
False,False,False,0.0,0.0,0.0,UCP2rf54UzEehScugsx1auFw
False,True,True,0.05555555555555555,0.0,0.05555555555555555,UCPnpVfa6XNHv4P1JxGFSDrQ
True,False,True,0.0,0.02,0.04,UCURhGCLPWhW4Ssy2bA0kbJg
False,False,False,0.0,0.0,0.0,UCj1KaZtIXFBdc35sAVZzbLQ
False,False,False,0.0,0.0,0.0,UCdtxiC-z9Y2hyqESvcfA7Cg
False,False,False,0.0,0.0,0.0,UCermf7vqBLEsYL-X_8gBcUg
False,False,False,0.0,0.0,0.0,UC2Sj4B-497JJ7gWd1LglB1A
False,False,False,0.0,0.0,0.0,UCnUWlZZoYZS1IotzB9ytWeg
False,False,False,0.0,0.0,0.0,UCF5HsNKF1XIZKs8kSXNfbeg
False,True,True,0.04,0.0,0.12,UCxc0c4cOfFmSUnzX9uY7Jww
True,True,False,0.02,0.06,0.0,UCxr2ckHnwEr4VKqCe0INVAw
True,True,True,0.22,0.22,0.1,UCXqwolusiqt7NE1S8I0eKLg
False,True,False,0.02,0.0,0.0,UCYHh9SvqmbNuIRIJM2_bJyQ
False,False,False,0.0,0.0,0.0,UCuqTV9xIdDtwmt8lJYd4PLA
False,False,False,0.0,0.0,0.0,UCUUPhGEauxt7Cqm7jiPU9ww
False,True,False,0.02,0.0,0.0,UCueKD4jxzgHvCISK2pBt0cQ
False,False,False,0.0,0.0,0.0,UCD3KVjbb7aq2OiOffuungzw
True,False,False,0.0,0.68,0.0,UCV6nbQWU-Aoqd0NPDMUip4Q
False,False,False,0.0,0.0,0.0,UC6zvaKkpNkeo7xD4UJL9bFw
False,False,False,0.0,0.0,0.0,UCwpAYjmPdYVw6ZNoiul8g2Q
True,False,False,0.0,1.0,0.0,UC81Rgzfl73_QHBe-woLzC4A
True,False,False,0.0,0.02,0.0,UCwK1ilYlxGFS5kmVFki6qQA
False,False,False,0.0,0.0,0.0,UCzMWO9aQ8F74RBScRxW_wwA
False,False,True,0.0,0.0,0.21052631578947367,UCaB54U9wiuhoWVOPlLxZcsg
True,True,False,0.46,0.46,0.0,UC51ehsuNfaIqrzIMAcHF9rw
False,False,False,0.0,0.0,0.0,UCMB-3Yld6uYoTehODKHljcw
False,False,False,0.0,0.0,0.0,UCItuGPNcIxoy_b3lD9GKsIA
False,False,False,0.0,0.0,0.0,UCp3j36TMmZfa8UZs4Ku0TRg
False,False,False,0.0,0.0,0.0,UCQ50KwJ849bO4DN4rMoSNpg
False,False,False,0.0,0.0,0.0,UCnZPtuya_yUUqGZGHk1nEOA
False,False,False,0.0,0.0,0.0,UCdvYsJBtclFKNpIuApCURZA
False,True,False,0.22,0.0,0.0,UCSrXq2WuGp8R8AZt5tgHaSQ
False,False,False,0.0,0.0,0.0,UC8bH1gi-5dlrJrIlHvnhh-g
True,False,False,0.0,0.02,0.0,UCsv5Rytct54UTBdSKw2Nh4Q
False,False,False,0.0,0.0,0.0,UCcHUCKtgnB_ARD8Z1yMXyQQ
False,False,False,0.0,0.0,0.0,UCJka1xKy3HVGQ-lln4Gv1IA
True,True,False,0.08,0.04,0.0,UCB5dl6fQpcGdYzVx3hBb-6g
False,False,False,0.0,0.0,0.0,UCeUKQM49X0NpWcXjYaiN31w
False,False,False,0.0,0.0,0.0,UC9cD8GB_9J0oyy6Rf1Eox3w
False,False,False,0.0,0.0,0.0,UC8OFFRbUn1axWAGqX5Sw4Zg
False,False,False,0.0,0.0,0.0,UC0H-wXcgsDsDfMeEwZymnqQ
False,False,False,0.0,0.0,0.0,UCDElsNoxLe4ZDgXtK4bfS0w
False,True,True,0.08,0.0,0.06,UCDCWbeYNnrm-_pv0BjjdpfQ
True,False,True,0.0,0.88,0.88,UC2EWgCJ_6O_JSjQU7fJemaw
False,False,False,0.0,0.0,0.0,UCKQCaDW4LqL3l1ai8yisvUw
False,False,False,0.0,0.0,0.0,UCuCUHRhzxAveqQljkQcGuVg
False,False,False,0.0,0.0,0.0,UCfiM4kXZHPdQ0D7zeGhioqw
False,False,False,0.0,0.0,0.0,UCmKzPdGoPEdVyT5EHbhdcTw
False,False,False,0.0,0.0,0.0,UCZeIMYcWmwpSM5pWTLrCtLw
False,False,False,0.0,0.0,0.0,UCbemkTe-UnTZgdnAejrJnqA
True,False,True,0.0,0.08,0.02,UCusb0SpT8elBJdbcEJS_l2A
False,False,False,0.0,0.0,0.0,UC5MkxrHWkLDDnToq_ZTYGlA
True,False,False,0.0,0.84,0.0,UCUxqDtcOTqd2CiNCXnj7Rog
True,False,False,0.0,0.08,0.0,UCXzPqMjGjGiw91RQl2JkD9A
False,False,False,0.0,0.0,0.0,UCYFEauKThJWBd8faja3vwog
False,False,False,0.0,0.0,0.0,UCxrie3cemgEFrcRsbQ2HLfg
False,True,False,0.06,0.0,0.0,UCNRJl5DIlIGcRpn8sv8r2UQ
True,True,True,0.04,0.12,0.02,UC245mmPyLtq07_1CCCoZo6w
False,False,False,0.0,0.0,0.0,UCW36h7wQ4TgTYsn0t3BCDFg
True,False,False,0.0,1.0,0.0,UCU_rf0QaC3WbZ6F_qsthI6Q
False,False,False,0.0,0.0,0.0,UCpTXWw5_rs7vfoxBr0HjZPA
False,False,False,0.0,0.0,0.0,UCRQU-PtrjWPPtmQbgH4crKg
True,True,False,0.2777777777777778,0.1388888888888889,0.0,UCsdxEWKUrC3bBQQX9O2ryqg
False,False,False,0.0,0.0,0.0,UCebTpxw_RMU8Qlh3NSC8m2Q
True,True,True,0.02,0.04,0.24,UCuh3xqRx-WHxBonAAFyrzmQ
False,False,False,0.0,0.0,0.0,UCTsWDS1YOWZyReq5I5aJyiA
True,True,True,0.02,0.56,0.56,UCZZ9gqeZlNtt1WNZwyZd2Dg
False,False,False,0.0,0.0,0.0,UCO0akufu9MOzyz3nvGIXAAw
False,False,False,0.0,0.0,0.0,UCt2i0eW-nNCFJdpckqgB7vw
False,False,True,0.0,0.0,0.04,UCSyZwcMboylrgQ1GZWty-ng
True,False,False,0.0,0.02,0.0,UCsMIiNKu_3FALuzGTr4cIeQ
True,False,True,0.0,0.02,0.02,UCfuEOvj7e0xH36ZmejNUSxQ
False,False,False,0.0,0.0,0.0,UCQQQO7Kdo0cu9iEb19qOoYA
False,True,False,0.02,0.0,0.0,UCHJIuaqbh1CMd1K8IQIR15w
False,False,False,0.0,0.0,0.0,UCFD78OTzB27H5HD4cjMp2JQ
False,False,False,0.0,0.0,0.0,UCNufue8_ttY0qHIkouVdWKQ
False,False,False,0.0,0.0,0.0,UCoOuaMW6hb6OdcGW3IR9Rfw
False,True,False,0.02,0.0,0.0,UCNhqAxi9tlNv4XrqvDO_g8w
False,True,True,0.02,0.0,0.92,UCXYX3JctUyM5TSSBFktBNtg
False,False,False,0.0,0.0,0.0,UCy--PYvwBwAeuYaR8JLmrfg
False,False,False,0.0,0.0,0.0,UC9sjOOmRyRS97aRRlyZw5Lw
False,False,False,0.0,0.0,0.0,UCmuYTBvxTxLvVEv4fUcOFkQ
False,False,False,0.0,0.0,0.0,UCrLamXyxmMYuhJGKMzmzjAg
True,True,True,0.04,0.04,0.08,UCaJ_xrKTkBWMNbc8G-2SIwA
False,False,False,0.0,0.0,0.0,UCKAtbNtZNyqBWH1FG1Kvmnw
True,False,False,0.0,0.02,0.0,UChjKSLX7WQRGvCUDQOk6xOg
False,False,False,0.0,0.0,0.0,UCIk_eVyJ6gT97wW0-tPgGOg
False,False,False,0.0,0.0,0.0,UCdYaI4y0HOVMjLLGHSUCLlg
False,False,False,0.0,0.0,0.0,UCeqBo_yR3DV0g3XqxgZK7Eg
False,False,True,0.0,0.0,0.14,UCGAQFQoZNIFUnQQuA-Llu9A
True,True,True,0.4,1.0,0.04,UC8gDEyc3PkBcyPhdOiZlWXA
False,False,False,0.0,0.0,0.0,UC_dA9Y8EzbOuXO4Zm_c4Ctg
False,True,False,0.08,0.0,0.0,UCE8J59QvdMpM9UvUyuy4iAQ
False,False,False,0.0,0.0,0.0,UCnrPl08JaAXYZpGJ7ttXsrA
False,False,False,0.0,0.0,0.0,UCckY25-tk7JgwPCs3L-pFqQ
False,False,False,0.0,0.0,0.0,UC4n2DpsTGa5GB5hmP2YZKaw
False,False,False,0.0,0.0,0.0,UCh4nQjfLEajxoyxQaHhxP-A
False,False,False,0.0,0.0,0.0,UCLsuRi9mHShbCOsUhFXk9ZQ
False,True,False,0.02,0.0,0.0,UCPjT0Glo_4zT0j_SRBdRWLA
False,False,False,0.0,0.0,0.0,UClWu1Gr3TVsJkZwXFKfG0fg
True,True,False,0.04,0.06,0.0,UCgCKYs56-LKEPGQ99DzqQOg
True,False,False,0.0,0.94,0.0,UCH6-DQu8LcAqOcVJpX-jZ8w
False,False,False,0.0,0.0,0.0,UCkzZSe70O8EZEjFqOAX-xCA
False,False,False,0.0,0.0,0.0,UCcrzb1fDvO81XUE7lHZooeQ
False,False,False,0.0,0.0,0.0,UCXQpf5LtNl7dbmZlxlFIO_w
False,False,False,0.0,0.0,0.0,UC9SPN6qaM0DB455-DrWAdpA
False,False,False,0.0,0.0,0.0,UCPRuDp5qn2_Q41sE-bfP4uA
False,False,False,0.0,0.0,0.0,UCPoKcO8pzY1LdB8cntFK0Fw
False,False,False,0.0,0.0,0.0,UCFopGTbyUvSoQ_koY6FK0WA
False,False,False,0.0,0.0,0.0,UCBgohK3F3CF_Er5Jt98C1fg
False,False,False,0.0,0.0,0.0,UCU-fiiGOSThVLJEXa9j96rA
True,False,True,0.0,0.02,0.22,UCMsOhFFhhI2QAPfU-W4OrtQ
False,False,False,0.0,0.0,0.0,UCmSSY-Fm7A9EvUZvJcSpFYA
False,False,False,0.0,0.0,0.0,UCMwBEjxEqq4B1XkzC11RhWg
False,False,False,0.0,0.0,0.0,UCMqRzP-Szx4cTi2J5sJOY4Q
False,False,False,0.0,0.0,0.0,UCn3-IBtTKq8ZTV5hiZT-7bQ
True,False,False,0.0,0.92,0.0,UCMZqk5rEsuQJy41s9JIW1_Q
False,False,False,0.0,0.0,0.0,UCK9Y8m0SZlp5hfJeAg5W9kw
False,False,False,0.0,0.0,0.0,UCJwUUYlyEL4RwhpSaWV9EaA
True,False,False,0.0,0.02,0.0,UC9XGTMuFhAijq1JHGUUFzig
True,True,False,0.02,0.04,0.0,UCTjTvadNjmp_edgndajL0ag
False,False,False,0.0,0.0,0.0,UC2iwgQq9nvW0MkxJn7jI0XQ
False,False,False,0.0,0.0,0.0,UCDHvlud7Hf86FxFsogrBcMg
False,False,True,0.0,0.0,0.28,UCqq3VcwPGseErHUa0-xLInQ
True,True,False,0.04,0.02,0.0,UCm8K_2dY4ESxehqeEvvFlew
False,False,False,0.0,0.0,0.0,UCzewwxtcdS8ifDjhVsX6kOA
True,False,True,0.0,0.04,0.02,UCS-JsY-7_InuIf5f8pJHHiQ
False,False,False,0.0,0.0,0.0,UCZr49eSL2aHQ_41476IrkbA
False,False,False,0.0,0.0,0.0,UCOf6pX571cKC0rhOZqv2y7Q
True,False,False,0.0,0.98,0.0,UCfuMpAztDLk_6hhIj0_Pdng
False,False,False,0.0,0.0,0.0,UCNmWbFAGpNBrvocQlhxqnuw
False,True,False,0.02,0.0,0.0,UCNkzanNlWO79zIIxOvMbNyA
False,False,True,0.0,0.0,0.52,UC1u2_V4sYuNKg_sdq6tt5RQ
False,False,False,0.0,0.0,0.0,UC-9mlH6az1Q_XUP3fw1N4Fg
False,False,True,0.0,0.0,0.02,UCZn7PaewEW5Iq1EAGcK3mVA
False,False,False,0.0,0.0,0.0,UChWlqr9gvKgreua15aBVYhQ
True,False,False,0.0,0.98,0.0,UCQlO-ab3L9WIUDCN899q56w
False,True,False,0.02,0.0,0.0,UCBHLRCpd7hE5wto7xe_RhNg
False,True,True,0.06,0.0,0.14,UCQ7Z9Pe8imMxC-8QuyRjXvQ
False,False,False,0.0,0.0,0.0,UCt3KlT2kIhtFZewR6WYdeSA
False,False,False,0.0,0.0,0.0,UCs_IUhCsm1aG05vf6VWXn7g
True,False,False,0.0,0.02,0.0,UC2zb5cQbLabj3U9l3tke1pg
False,False,False,0.0,0.0,0.0,UCPBaD-3c7erjOVuiAxob_kQ
True,False,True,0.0,0.02,0.04,UCQI-9xd2Jze6QHzKEg8jLnw
False,False,False,0.0,0.0,0.0,UCs8sqIPEhf8lqM2C8rTVfYg
True,False,True,0.0,0.04,0.88,UCqrrxZeeFSNCjGmD-33SKMw
True,True,False,0.04,0.96,0.0,UCpYuZE-uNA01OIEC2_18iFQ
False,True,True,0.22,0.0,0.96,UC1QdcIOh4l6l3a4udgU9bvw
False,False,False,0.0,0.0,0.0,UC-7KxIKb9rk_ysvdvDRzPEA
True,False,True,0.0,0.94,0.56,UCRutxRBx4rteBZBwtSoJATg
True,True,True,0.12,0.1,0.02,UC5_HIscbiDZM0dMX-nCksuA
True,True,False,0.42,0.42,0.0,UCbz_LB6vGKahwEjZxks0sNQ
False,False,False,0.0,0.0,0.0,UCpI1MgMBfSuTFRrSD7u0tgQ
False,False,True,0.0,0.0,0.02,UCpLqfnl5iv3jwr5TvEEbJHA
True,True,False,0.02,0.04,0.0,UCbEbf0-PoSuHD0TgMbxomDg
False,False,True,0.0,0.0,0.3125,UCZdrTdFr24ADAMUg3rl2ajw
False,False,True,0.0,0.0,0.56,UCzH3sYjz7qi6o1HFPRD0HCQ
False,False,False,0.0,0.0,0.0,UC4f4J4bxnuyCl7QsqQKlQAw
False,True,True,0.02,0.0,0.02,UCkpkIuNqKPC1-9_zT8hU0HA
True,False,True,0.0,0.72,0.7,UCJWCJCWOxBYSi5DhCieLOLQ
True,False,False,0.0,0.027777777777777776,0.0,UC8_QEmzaN97pPbCIMGLZtag
False,False,False,0.0,0.0,0.0,UCCzU81h0QVEulkTRiqtNAkQ
False,False,True,0.0,0.0,0.02,UCDkPNFpl2SiZ5q3Q8fcaVuA
False,False,False,0.0,0.0,0.0,UCP3F4Pfd6Q9uR_u3-__tfwg
False,False,False,0.0,0.0,0.0,UCVm6Pxy1dxYjduCqW9Yjk6w
False,False,False,0.0,0.0,0.0,UC43IZyPjirF-o2X8tgLOCfA
True,True,False,0.06,0.28,0.0,UCFn3gTokwJT_tmJCh9LfnrA
False,False,False,0.0,0.0,0.0,UCWfFt3bscuJVTzUjHIgDSWA
False,True,False,0.02,0.0,0.0,UCZgDyC199NenMHpvZYFeyfA
False,True,False,0.02,0.0,0.0,UCQDc5idYQE2T6IYKT3bUN7A
False,False,False,0.0,0.0,0.0,UCulNCRxKbGlLbTwU7pr0z_Q
True,False,False,0.0,0.44,0.0,UCuK7uZQNLS1AYrUpm2iSQ3w
False,False,True,0.0,0.0,0.16,UCEsqnHsi_eUoOjGMPmX_aRQ
False,False,False,0.0,0.0,0.0,UCuNtzFR9oi6ClOmgqfOf0Zg
False,False,False,0.0,0.0,0.0,UCVB4Wkl0Im8ERntElyUg7dg
False,False,False,0.0,0.0,0.0,UCJzX-p_YJLuDIkuIzGlySCQ
False,False,False,0.0,0.0,0.0,UCwcuLrTyxEGKq21fGXdLb6A
False,False,False,0.0,0.0,0.0,UCIwSxDpqPoctBv1A8cakx3Q
False,False,False,0.0,0.0,0.0,UCgoeD3Eqrbizzsklrw2e0Mg
False,True,False,0.1,0.0,0.0,UCo-psEsf5UK4dfEf6EzZebg
False,False,False,0.0,0.0,0.0,UCFBQCGiELkZhzECxV_4hZgw
False,False,True,0.0,0.0,0.8,UCA71Llq4BdRxJigdZhcnSWQ
False,False,False,0.0,0.0,0.0,UCNoyFqd2BBHzoRbd0zMewzQ
True,True,False,0.02,0.08,0.0,UCVnGpb7bXXw2QR3-XOmkdKw
False,False,True,0.0,0.0,0.02,UCZIm0KfdEaH3ObhusS2ZZUw
False,False,False,0.0,0.0,0.0,UC_YhTwfNPhZ4KdVAvHo3sBA
False,False,True,0.0,0.0,0.94,UCILN_EvJ2ocZ5MW7168oQLg
True,False,False,0.0,0.16,0.0,UC3Yc0vyFkYXB1_njh3uj7yw
False,False,False,0.0,0.0,0.0,UC-ZSvyxeHjZhj_J1wzp-8xQ
False,False,False,0.0,0.0,0.0,UC518BHmSjZ2R1UanxO9nHmg
True,False,False,0.0,0.04,0.0,UClgs65WlvTeM9xodmRUY70w
False,False,False,0.0,0.0,0.0,UCxq-KSr68wJaXiVJW848e6A
False,False,False,0.0,0.0,0.0,UCOIOSsLudot0BxNrMgTIdGA
True,True,False,0.02,0.06,0.0,UCFJ9M_-nJXskQVqhOydcTcQ
False,False,False,0.0,0.0,0.0,UCjf-b2eiptc9NEWxEwwyqYg
False,False,False,0.0,0.0,0.0,UCoDt562cJaageYU-LYKt4Pw
False,False,False,0.0,0.0,0.0,UCLPNKanzp0OHVTIPvE5IS0w
True,False,False,0.0,0.68,0.0,UCLYucD1lBugdk6xPXlwgKsQ
False,False,False,0.0,0.0,0.0,UCLZpmZWIUFThj338YqOyHog
True,True,False,0.04,0.98,0.0,UCt4zycubX8BJZ8pZhZ4w8ow
False,False,False,0.0,0.0,0.0,UC3oApjw5c8ISCqZ224OXeAg
True,False,True,0.0,0.1,0.16,UCLisF9yI5kjIys5oVUK8UjA
True,False,False,0.0,0.48,0.0,UCa6dPG_WDl-wnAagtmtRdXw
False,False,False,0.0,0.0,0.0,UCdNBAromlqTyniNiRh-WEjQ
False,False,False,0.0,0.0,0.0,UC2q3C_Ywn-JprYAd-_opCKA
False,True,False,0.04,0.0,0.0,UC4XryR0fHLOlwCO4KLvn-ow
False,False,True,0.0,0.0,0.02,UCnj26i4gZMzrMr7DnOJC0bw
False,True,False,0.02702702702702703,0.0,0.0,UCzWTH7VgNLUvxnC-mFJwO8Q
False,False,False,0.0,0.0,0.0,UCswDowOOvJ-fkCgH9YAITjQ
True,False,False,0.0,0.02,0.0,UCdmtOFSoI9qIx1BfUOzaU2w
False,False,False,0.0,0.0,0.0,UC-xvkNt5RUK-ElrleIPz-8g
False,False,False,0.0,0.0,0.0,UCskSOSNR12wP3zoQmQPn0Yg
True,False,False,0.0,0.94,0.0,UCsqhsjDzOsrHF33mWkyfGHg
False,False,False,0.0,0.0,0.0,UC3qhw-BT4LQtk3MxEpCiTZw
False,False,False,0.0,0.0,0.0,UCecQMYJLZQF4SDdhZq2XwmQ
False,False,False,0.0,0.0,0.0,UCJnr03hycMXXKv2IWQuHCdw
True,False,False,0.0,0.3333333333333333,0.0,UCRmzmRFJ-gko2G6uwKdMPbg
False,False,True,0.0,0.0,0.9,UCKuphhWsSpVkfOivxdTpupw
False,False,False,0.0,0.0,0.0,UCpiCK8c6PBktcxq7Az_t4RQ
False,True,True,0.12,0.0,0.02,UC5WHah3Uq2MsHSGA4cqYNvQ
False,False,False,0.0,0.0,0.0,UCdpd0AoP6hZv7tbho2lOxNA
True,False,False,0.0,0.04,0.0,UCsgDDBCyDnZUeBpPqV1Ya3Q
False,False,False,0.0,0.0,0.0,UC1Mgvc83WpC-Eb2M_HtkNFQ
False,False,False,0.0,0.0,0.0,UCe9EgIr4AIFR1KVon7LZpng
True,False,False,0.0,0.1,0.0,UCzn11OVU6oAbdVV0HNVp_UQ
False,False,False,0.0,0.0,0.0,UCvdTSGAK5v-EjJDJ70tlmNg
False,False,False,0.0,0.0,0.0,UCR1w6PdIref5xQZhSL-wP9A
False,False,False,0.0,0.0,0.0,UC9sAH_apDKcMZNF3M_JahPg
False,False,False,0.0,0.0,0.0,UC-cPWz8Fwk5vdWS-nwW4GSQ
False,False,False,0.0,0.0,0.0,UCCnQoSEguwg9xlFqVUpqxag
False,False,False,0.0,0.0,0.0,UCBmd2-Thup-zeLV7SgJBb-Q
False,False,False,0.0,0.0,0.0,UCrd1j_IoMQDv_MEEGKLoFJg
False,False,False,0.0,0.0,0.0,UCCLtBlCn57o4hg7rnAoPbYQ
False,False,False,0.0,0.0,0.0,UCcJv2rQDivg8NwXIxydJ86A
False,False,False,0.0,0.0,0.0,UCp-oqt9BpOD8jCTASIpDWTQ
False,False,False,0.0,0.0,0.0,UCbvQHCZJHHS4PJpatQGH-0w
False,False,False,0.0,0.0,0.0,UCw5ZboYVFjKOfMYs3sfybRA
True,False,False,0.0,0.22,0.0,UCiQt8SWd6qp90kMvVbflqIw
False,False,False,0.0,0.0,0.0,UCbDNvwI41f4yu4d0Gay4UnQ
False,False,False,0.0,0.0,0.0,UCAlyMWAIrL8Nqz6K4ScZ90Q
False,False,False,0.0,0.0,0.0,UCOx4MRUGWYXpXmPEA8k_5dg
False,False,False,0.0,0.0,0.0,UC7CST-wUcx0C_OPqLX6nRBQ
False,False,True,0.0,0.0,1.0,UC8Rt7E2JVz4fPmC8AhjDoaA
False,False,False,0.0,0.0,0.0,UCFUkISZuKPjUBoycTuzsBCA
False,True,False,0.02,0.0,0.0,UC3MvNfKIhwubtPr2LMOFSZA
True,False,False,0.0,0.02,0.0,UC3BdTbRq-TwQdFPX_2AFcTw
True,False,False,0.0,0.12,0.0,UC2EYvdgX-yhzSLCL6NY6iIw
True,False,False,0.0,0.08,0.0,UCLTxoOYUpGKDSexgjTG1D1A
False,False,False,0.0,0.0,0.0,UCeprnLp3l8oZPAig8XjVLnA
